Item ID,Barcode,Description,Category,RRP New,Y,New Sell Inc
37014,9329221221867,MANICARE GLAM LASHES JESSICA 2PK,FRONT / EYELASHES / EYELASHES,21.99,Y,18.99
140395,9329221223083,MANICARE GLAM LASHES KENDALL,FRONT / EYELASHES / EYELASHES,12.99,Y,12.49
159319,9329221223267,MANICARE GLAM LASHES KENDALL 2PK,FRONT / EYELASHES / EYELASHES,21.99,Y,19.99
48661,9329221222475,MANICARE GLAM LASHES LILY,FRONT / EYELASHES / EYELASHES,12.99,Y,12.49
157087,9329221223168,MANICARE GLAM LASHES LUXE 59 HARPER,FRONT / EYELASHES / EYELASHES,15.99,Y,13.99
157089,9329221223175,MANICARE GLAM LASHES LUXE 61 COCO,FRONT / EYELASHES / EYELASHES,15.99,Y,13.99
169080,9329221223519,MANICARE GLAM LASHES LUXE 69 ARIANA,FRONT / EYELASHES / EYELASHES,15.99,Y,13.99
169081,9329221223526,MANICARE GLAM LASHES LUXE 70 CAMILLA,FRONT / EYELASHES / EYELASHES,15.99,Y,13.99
173762,9329221223489,MANICARE GLAM LASHES MAGNETIC 66 CHARLOTTE,FRONT / EYELASHES / EYELASHES,15.99,Y,13.99
173763,9329221223496,MANICARE GLAM LASHES MAGNETIC 67 ALEXIS,FRONT / EYELASHES / EYELASHES,19.99,Y,17.49
166390,9329221223434,MANICARE GLAM LASHES MAGNETIC KHLOE,FRONT / EYELASHES / EYELASHES,15.99,Y,13.99
166391,9329221223397,MANICARE GLAM LASHES MAGNETIC WILLOW,FRONT / EYELASHES / EYELASHES,15.99,Y,13.99
173764,9329221223502,MANICARE GLAM LASHES MAGNETIC68 PHOEBE,FRONT / EYELASHES / EYELASHES,19.99,Y,17.49
59214,9329221222598,MANICARE GLAM LASHES MEGHAN,FRONT / EYELASHES / EYELASHES,12.99,Y,12.49
46249,9329221221904,MANICARE GLAM LASHES MIRANDA,FRONT / EYELASHES / EYELASHES,12.99,Y,12.49
13872,9329221222079,MANICARE GLAM LASHES MIRANDA 2PK,FRONT / EYELASHES / EYELASHES,21.99,Y,18.99
140393,9329221223069,MANICARE GLAM LASHES PIA,FRONT / EYELASHES / EYELASHES,12.99,Y,12.49
165787,9329221223229,MANICARE GLAM LASHES PIA 2PK,FRONT / EYELASHES / EYELASHES,21.99,Y,19.99
46250,9329221221911,MANICARE GLAM LASHES SELENA,FRONT / EYELASHES / EYELASHES,12.99,Y,12.49
48660,9329221222499,MANICARE GLAM LASHES SIENNA,FRONT / EYELASHES / EYELASHES,12.99,Y,12.49
115799,9329221222819,MANICARE GLAM LASHES SOPHIA,FRONT / EYELASHES / EYELASHES,16.99,Y,12.99
59215,9329221222604,MANICARE GLAM LASHES STELLA,FRONT / EYELASHES / EYELASHES,12.99,Y,12.49
20983,345330220866,MANICARE GLAM LASHES TAYLOR,FRONT / EYELASHES / EYELASHES,12.99,Y,12.49
25269,9329221221874,MANICARE GLAM LASHES TAYLOR 2PK,FRONT / EYELASHES / EYELASHES,21.99,Y,19.99
166392,9329221223458,MANICARE GLAM MAGNETISING EYELINER,FRONT / EYELASHES / EYELASHES,39.99,Y,34.49
205566,9329221223557,MANICARE GLAM XPRESS KIT AIMEE-LEIGH,FRONT / EYELASHES / EYELASHES,34.99,Y,30.99
205567,9329221223656,MANICARE GLAM XPRESS KIT AVA-NICOLE,FRONT / EYELASHES / EYELASHES,34.99,Y,30.99
190271,9329221223649,MANICARE GLAM XPRESS LASHES ELLA-ROSE NATURAL,FRONT / EYELASHES / EYELASHES,34.99,Y,30.49
205568,9329221223632,MANICARE GLAM XPRESS LASHES LILLY-ANN,FRONT / EYELASHES / EYELASHES,34.99,Y,30.99
190270,9329221223670,MANICARE GLAM XPRESS LASHES MIA-LOUISE,FRONT / EYELASHES / EYELASHES,34.99,Y,30.49
190269,9329221223663,MANICARE GLAM XPRESS LASHES RUBY-GRACE,FRONT / EYELASHES / EYELASHES,34.99,Y,30.49
135083,786563136300,RAPID LASH 3ML,FRONT / EYELASHES / EYELASHES,69.00,Y,54.99
14054,4987072080993,CLEARWIPE LENS CLEANER 20PK,FRONT / EYEWEAR / OTHEREYEWEAR,4.99,Y,4.49
50048,34987072032641,CLEARWIPE LENS CLEANER ANTIFOG 20PK,FRONT / EYEWEAR / OTHEREYEWEAR,4.99,Y,4.49
202111,9300631179580,DUREX FETHERLITE LARGE CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,10.99,N,9.99
190790,9312426006131,FOUR SEASONS NAKED CLOSER CONDOMS 12PK,FRONT / FAMILYPLAN / CONDOMS,6.99,N,6.49
168016,9312426006650,FOUR SEASONS NAKED KING SIZE CONDOMS 12PK,FRONT / FAMILYPLAN / CONDOMS,6.99,N,6.49
190791,9312426005158,FOUR SEASONS NAKED LARGER CONDOMS 12PK,FRONT / FAMILYPLAN / CONDOMS,6.99,N,6.49
174990,9352417000519,LIFESTYLES CLOSER FIT CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,6.50,N,6.49
174949,9352417000472,LIFESTYLES LARGE CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,6.50,N,6.49
174992,9352417000458,LIFESTYLES PARTY MIX CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,6.50,N,6.49
174995,9352417000465,LIFESTYLES PARTY MIX CONDOMS 20PK,FRONT / FAMILYPLAN / CONDOMS,11.00,N,9.99
174987,9352417000397,LIFESTYLES REGULAR CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,6.50,N,6.49
174993,9352417000403,LIFESTYLES REGULAR CONDOMS 20PK,FRONT / FAMILYPLAN / CONDOMS,11.00,N,9.99
174991,9352417000502,LIFESTYLES ULTIMATE CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,6.50,N,6.49
174988,9352417000427,LIFESTYLES ULTRA THIN CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,6.50,N,6.49
174994,9352417000434,LIFESTYLES ULTRA THIN CONDOMS 20PK,FRONT / FAMILYPLAN / CONDOMS,11.00,N,9.99
16142,9310201064697,LIFESTYLES ZERO CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,10.49,N,9.99
143007,9352417000045,LIFESTYLES ZERO CONDOMS 20PK,FRONT / FAMILYPLAN / CONDOMS,16.99,N,16.49
143874,9352417000021,LIFESTYLES ZERO DOTS CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,9.99,N,8.99
190690,9352417000625,SKYN CLOSE FEEL CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,9.99,N,9.99
18553,9352417000533,SKYN CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,9.99,N,9.99
27195,9352417000540,SKYN CONDOMS 20PK,FRONT / FAMILYPLAN / CONDOMS,16.99,N,16.99
59005,9352417000601,SKYN ELITE CONDOMS 6PK,FRONT / FAMILYPLAN / CONDOMS,6.99,N,6.99
20093,93102010663683,SKYN EXTRA LUBE CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,9.99,N,9.99
42802,9352417000618,SKYN INTENSE FEEL CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,9.99,N,9.99
43715,9352417000571,SKYN LARGE CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,9.99,N,9.99
143148,9352417000786,SKYN UNKNOWN PLEASURES CONDOMS 10PK,FRONT / FAMILYPLAN / CONDOMS,9.99,N,9.99
190800,9312426006810,FOUR SEASONS NAKED NATURE VEGAN LUBRICANT 200ML,FRONT / FAMILYPLAN / LUBRICANTS,12.50,Y,10.99
190798,9312426006780,FOUR SEASONS NAKED PASSION PEPPERMINT LUBRICANT 200ML,FRONT / FAMILYPLAN / LUBRICANTS,10.85,N,9.49
190799,9312426006797,FOUR SEASONS NUDE WATER-BASED LUBRICANT 200ML,FRONT / FAMILYPLAN / LUBRICANTS,10.85,N,9.49
46436,9310201064314,LIFESTYLES LUXE LUBRICANT 100ML,FRONT / FAMILYPLAN / LUBRICANTS,9.99,Y,9.49
36442,9352417000656,LIFESTYLES SILKY SMOOTH LUBRICANT 100G,FRONT / FAMILYPLAN / LUBRICANTS,6.99,N,5.99
50093,9352417000878,LIFESTYLES SKYN MAXIMUM PERFORMANCE LUBRICANT 80ML,FRONT / FAMILYPLAN / LUBRICANTS,9.99,Y,9.49
50092,9352417000885,LIFESTYLES SKYN NATURAL FEEL LUBRICANT  80ML,FRONT / FAMILYPLAN / LUBRICANTS,9.99,N,9.49
190694,9352417000809,LIFESTYLES STIMULATING MASSAGE GEL 200G,FRONT / FAMILYPLAN / LUBRICANTS,8.99,Y,8.49
190693,9352417000816,LIFESTYLES STRAWBERRY MASSAGE GEL 200G,FRONT / FAMILYPLAN / LUBRICANTS,8.99,Y,8.49
124866,9352417000649,LIFESTYLES ULTRA NATURAL INTIMATE GEL 100ML,FRONT / FAMILYPLAN / LUBRICANTS,9.99,N,9.49
190691,9352417001042,SKYN OH BABY VAGINAL GEL 80ML,FRONT / FAMILYPLAN / LUBRICANTS,14.99,Y,14.49
190695,9352417000830,SKYN GET FRESH WIPES 30PK,FRONT / FAMILYPLAN / PERSONALAI,7.99,Y,7.49
174823,9310320003300,FIRST RESPONSE COMPLETE PREGNANCY PLANNING  KIT 8 TESTS,FRONT / FAMILYPLAN / PREGNANCY/,35.00,Y,29.99
54244,9310320002488,FIRST RESPONSE CONCEPTION FRIENDLY LUBRICANT 40G,FRONT / FAMILYPLAN / PREGNANCY/,19.99,N,16.99
45952,9310320002150,FIRST RESPONSE DIGITAL 1 TEST,FRONT / FAMILYPLAN / PREGNANCY/,16.99,Y,12.99
137913,9310320002808,FIRST RESPONSE DIGITAL 2 TESTS,FRONT / FAMILYPLAN / PREGNANCY/,22.99,Y,18.99
36515,9310320080127,FIRST RESPONSE DIP & READ 1 TEST,FRONT / FAMILYPLAN / PREGNANCY/,6.89,Y,5.99
15647,9310320000224,FIRST RESPONSE DIP & READ 3 TESTS,FRONT / FAMILYPLAN / PREGNANCY/,16.09,Y,10.99
26281,9310320080110,FIRST RESPONSE ONE STEP 1 TEST,FRONT / FAMILYPLAN / PREGNANCY/,8.39,Y,7.99
18169,9310320000378,FIRST RESPONSE ONE STEP 3 TESTS,FRONT / FAMILYPLAN / PREGNANCY/,17.09,Y,15.99
51711,9310320002303,FIRST RESPONSE ONE STEP 6+1 TESTS,FRONT / FAMILYPLAN / PREGNANCY/,29.99,Y,27.99
51712,9310320002471,FIRST RESPONSE TEST & REASSURE 3 TESTS,FRONT / FAMILYPLAN / PREGNANCY/,24.99,Y,19.99
18746,9313501036265,OVUPLAN PREGNANCY PLANNING  KIT 10 TESTS,FRONT / FAMILYPLAN / PREGNANCY/,24.95,Y,23.99
140247,9313501036333,PREGNOSIS DIGITAL EARLY DETECTION 1 TEST,FRONT / FAMILYPLAN / PREGNANCY/,16.49,Y,16.99
24322,9313501003137,PREGNOSIS DIP & READ EARLY DETECTION 1 TEST,FRONT / FAMILYPLAN / PREGNANCY/,7.95,Y,6.99
20529,9313501003144,PREGNOSIS DIP & READ EARLY DETECTION 2 TESTS,FRONT / FAMILYPLAN / PREGNANCY/,11.15,Y,9.49
25369,9313501036098,PREGNOSIS EARLY DETECTION IN-STREAM 1 TEST,FRONT / FAMILYPLAN / PREGNANCY/,8.99,Y,7.99
33961,9313501036234,PREGNOSIS EARLY DETECTION IN-STREAM 3 TESTS,FRONT / FAMILYPLAN / PREGNANCY/,16.59,Y,14.99
43220,9313501036258,PREGNOSIS EARLY DETECTION IN-STREAM 5 TESTS,FRONT / FAMILYPLAN / PREGNANCY/,19.95,Y,17.99
160135,857538000268,DIVACUP MODEL 0,FRONT / FEMININEHY / CUPS,53.95,N,39.99
109827,857538000275,DIVACUP MODEL 1,FRONT / FEMININEHY / CUPS,53.95,N,39.99
109828,857538000282,DIVACUP MODEL 2,FRONT / FEMININEHY / CUPS,53.95,N,39.99
190692,9352417001035,SKYN NATURAL HARMONY VAGINAL MOISTURISER 80ML,FRONT / FEMININEHY / INTIMATEHYG,9.99,Y,9.49
36420,9310379063003,VAGISIL CREAM 25G,FRONT / FEMININEHY / INTIMATEHYG,9.99,N,8.99
27733,11509160034,VAGISIL FEMININE WIPES 20,FRONT / FEMININEHY / INTIMATEHYG,6.49,Y,5.99
55177,11509003782,VAGISIL INTIMATE WASH PH BALANCE 240ML,FRONT / FEMININEHY / INTIMATEHYG,6.99,Y,5.99
165079,11509003881,VAGISIL INTIMATE WASH SENSITIVE 240ML,FRONT / FEMININEHY / INTIMATEHYG,6.99,Y,5.99
54256,11509003867,VAGISIL INTIMATE WASH ULTRA FRESH 240ML,FRONT / FEMININEHY / INTIMATEHYG,6.99,Y,5.99
51662,9310379001531,VAGISIL ITCH RELIEF MEDICATED WIPES 12,FRONT / FEMININEHY / INTIMATEHYG,6.49,Y,5.99
51663,9310379069029,VAGISIL PROHYDRATE EXTERNAL HYDRATING GEL 30G,FRONT / FEMININEHY / INTIMATEHYG,10.99,Y,9.99
51944,9310379069036,VAGISIL PROHYDRATE INTERNAL HYDRATING GEL 6X5G,FRONT / FEMININEHY / INTIMATEHYG,21.99,Y,19.99
165065,9310379063010,VAGISIL SOOTHING OATMEAL CREAM 15G,FRONT / FEMININEHY / INTIMATEHYG,9.49,Y,8.49
30494,9300607541304,CAREFREE ACTI-FRESH LINERS OXYGEN 20,FRONT / FEMININEHY / LINERS,2.72,N,2.79
37785,9300607541335,CAREFREE ACTI-FRESH LINERS TEA TREE 20,FRONT / FEMININEHY / LINERS,2.72,N,2.69
23680,9300607517262,CAREFREE BARELY THERE LINERS 24,FRONT / FEMININEHY / LINERS,2.90,N,2.79
12988,9300607541076,CAREFREE BARELY THERE LINERS 42,FRONT / FEMININEHY / LINERS,4.54,N,4.39
12848,9300607517286,CAREFREE BARELY THERE LINERS SHOWER FRESH 24,FRONT / FEMININEHY / LINERS,2.90,N,2.79
22820,9300607541205,CAREFREE BARELY THERE LINERS SHOWER FRESH 42,FRONT / FEMININEHY / LINERS,4.54,N,4.89
13094,9300607540581,CAREFREE BREATHABLE LINERS 20,FRONT / FEMININEHY / LINERS,2.99,N,2.79
10113,9300607540987,CAREFREE LONGS ORIGINAL LINERS 30,FRONT / FEMININEHY / LINERS,3.63,N,3.89
36202,9300607540970,CAREFREE ORIGINAL LINERS FOLD & WRAP 30,FRONT / FEMININEHY / LINERS,3.63,N,3.89
37174,9300607540925,CAREFREE ORIGINAL LINERS FOLD & WRAP SHOWER FRESH 30,FRONT / FEMININEHY / LINERS,3.63,N,3.89
163915,9310088013122,U BY KOTEX COTTON LINERS 26,FRONT / FEMININEHY / LINERS,3.54,N,3.49
37851,9310088008166,U BY KOTEX NUDE LINERS 30,FRONT / FEMININEHY / LINERS,3.54,N,3.39
163914,9310088013115,U BY KOTEX NUDE LINERS BLACK 30,FRONT / FEMININEHY / LINERS,3.54,N,3.49
19487,9310088008197,U BY KOTEX PROTECT DESIGN LINERS 30,FRONT / FEMININEHY / LINERS,3.54,N,3.39
20869,9310088008173,U BY KOTEX SPORT LINERS 30,FRONT / FEMININEHY / LINERS,3.54,N,3.39
191719,9325344003106,LIBRA EXTRA PADS GOODNIGHTS LONG WIDE WINGS 6,FRONT / FEMININEHY / PADS,5.42,N,4.99
22228,9325344001737,LIBRA EXTRA PADS REGULAR WINGS 14,FRONT / FEMININEHY / PADS,5.42,N,4.99
30605,9325344001744,LIBRA EXTRA PADS SUPER WINGS 12,FRONT / FEMININEHY / PADS,5.42,N,4.99
119786,9325344002116,LIBRA GIRL PADS GOODNIGHTS WINGS 10,FRONT / FEMININEHY / PADS,5.42,N,4.99
119787,9325344000082,LIBRA GIRL PADS REGULAR WINGS 12,FRONT / FEMININEHY / PADS,5.42,N,4.99
17822,9325344000525,LIBRA INVISIBLE GOODNIGHTS WITH WINGS 10 PACK,FRONT / FEMININEHY / PADS,5.42,N,4.99
25125,9325344001690,LIBRA INVISIBLE PADS GOODNIGHTS 10,FRONT / FEMININEHY / PADS,5.42,N,4.99
37157,9325344001805,LIBRA INVISIBLE PADS REGULAR WINGS 12,FRONT / FEMININEHY / PADS,5.42,N,4.99
119788,9325344002987,LIBRA INVISIBLE PADS SPORT REGULAR 12,FRONT / FEMININEHY / PADS,5.42,N,4.89
119891,9325344002994,LIBRA INVISIBLE PADS SPORT REGULAR WINGS 12,FRONT / FEMININEHY / PADS,5.42,N,4.99
119893,9325344003014,LIBRA INVISIBLE PADS SPORT SUPER WINGS 10,FRONT / FEMININEHY / PADS,5.42,N,4.99
36587,9325344001829,LIBRA INVISIBLE PADS SUPER WINGS 10,FRONT / FEMININEHY / PADS,5.42,N,4.99
23060,9325344001232,LIBRA MATERNITY PADS EXTRA LONG WINGS 10,FRONT / FEMININEHY / PADS,5.42,N,4.99
37956,9325344000129,LIBRA ULTRA THINS PADS GOODNIGHTS WINGS 10,FRONT / FEMININEHY / PADS,5.42,N,4.99
61308,9325344002802,LIBRA ULTRA THINS PADS REGULAR 14,FRONT / FEMININEHY / PADS,5.42,N,4.99
24401,9325344001751,LIBRA ULTRA THINS PADS REGULAR WINGS 14,FRONT / FEMININEHY / PADS,5.42,N,4.99
154602,9325344002819,LIBRA ULTRA THINS PADS SUPER 12,FRONT / FEMININEHY / PADS,5.42,N,4.99
25810,9325344001768,LIBRA ULTRA THINS PADS SUPER WINGS 12,FRONT / FEMININEHY / PADS,5.42,N,4.99
163667,9325344002789,TENA DISCREET ULTRATHIN PADS LONG LENGTH 12,FRONT / FEMININEHY / PADS,5.39,N,4.99
163666,9325344002772,TENA DISCREET ULTRATHIN PADS STANDARD 12,FRONT / FEMININEHY / PADS,5.39,N,4.99
190892,9310088013658,U BY KOTEX COTTON ULTRATHIN PADS REGULAR WINGS 12,FRONT / FEMININEHY / PADS,4.90,N,4.99
192485,9310088013665,U BY KOTEX COTTON ULTRATHIN PADS SUPER WINGS 10,FRONT / FEMININEHY / PADS,4.90,N,4.99
190891,9310088013726,U BY KOTEX OVERNIGHT BRIEFS GREY MEDIUM/LARGE 4,FRONT / FEMININEHY / PADS,6.00,N,6.49
144745,9310088012392,U BY KOTEX PADS EXTRA OVERNIGHT LONG 8,FRONT / FEMININEHY / PADS,4.90,N,4.89
26330,9310088005431,U BY KOTEX PADS EXTRA OVERNIGHT REGULAR 10,FRONT / FEMININEHY / PADS,4.90,N,4.89
29122,9310088005417,U BY KOTEX PADS EXTRA REGULAR WINGS 16,FRONT / FEMININEHY / PADS,4.90,N,4.89
17121,9310088005424,U BY KOTEX PADS EXTRA SUPER WINGS 14,FRONT / FEMININEHY / PADS,4.90,N,4.89
10417,9310088005448,U BY KOTEX PADS MATERNITY 10,FRONT / FEMININEHY / PADS,4.90,N,4.89
16159,9310088008098,U BY KOTEX ULTRATHIN DESIGNS REGULAR WINGS 12,FRONT / FEMININEHY / PADS,4.90,N,4.89
34578,9310088008104,U BY KOTEX ULTRATHIN DESIGNS SUPER WINGS 10,FRONT / FEMININEHY / PADS,4.90,N,4.89
17876,9310088008081,U BY KOTEX ULTRATHIN OVERNIGHTS 10,FRONT / FEMININEHY / PADS,4.90,N,4.89
144744,9310088012385,U BY KOTEX ULTRATHIN OVERNIGHTS LONG 8,FRONT / FEMININEHY / PADS,4.90,N,4.89
135678,9310088009101,U BY KOTEX ULTRATHIN REG WING 22,FRONT / FEMININEHY / PADS,7.35,N,7.29
20528,9310088009118,U BY KOTEX ULTRATHIN REGULAR 14,FRONT / FEMININEHY / PADS,4.90,N,4.89
19124,9310088009125,U BY KOTEX ULTRATHIN REGULAR WINGS 14,FRONT / FEMININEHY / PADS,4.90,N,4.89
47299,9310088009439,U BY KOTEX ULTRATHIN SPORTS REGULAR 12,FRONT / FEMININEHY / PADS,4.90,N,4.89
47300,9310088009446,U BY KOTEX ULTRATHIN SPORTS SUPER 10,FRONT / FEMININEHY / PADS,4.90,N,4.89
28996,9310088008050,U BY KOTEX ULTRATHIN SUPER WINGS 12,FRONT / FEMININEHY / PADS,4.90,N,4.89
191721,9325344003083,LIBRA PANT GOODNIGHT MEDIUM/LARGE 2,FRONT / FEMININEHY / PANTS,4.99,N,4.89
192484,9310088013719,U BY KOTEX OVERNIGHT BRIEFS GREY SMALL/MEDIUM 4,FRONT / FEMININEHY / PANTS,6.00,N,6.49
35677,9300607516708,CAREFREE TAMPONS FLEXIA REGULAR 16,FRONT / FEMININEHY / TAMPONS,4.53,N,4.89
34940,9300607516715,CAREFREE TAMPONS FLEXIA SUPER 16,FRONT / FEMININEHY / TAMPONS,4.99,N,4.89
25488,9300607516364,CAREFREE TAMPONS PROCOMFORT MINI 16,FRONT / FEMININEHY / TAMPONS,4.17,N,3.99
21978,9300607516814,CAREFREE TAMPONS PROCOMFORT REGULAR 16,FRONT / FEMININEHY / TAMPONS,4.17,N,3.99
27066,9300607516821,CAREFREE TAMPONS PROCOMFORT SUPER 16,FRONT / FEMININEHY / TAMPONS,4.54,N,3.99
12452,9300607512359,CAREFREE TAMPONS REGULAR 20,FRONT / FEMININEHY / TAMPONS,4.81,Y,4.39
23775,9300607511123,CAREFREE TAMPONS SUPER 16,FRONT / FEMININEHY / TAMPONS,4.54,N,4.19
12079,9300607511222,CAREFREE TAMPONS SUPER 32,FRONT / FEMININEHY / TAMPONS,8.17,N,8.49
163664,9325344003021,LIBRA GIRL TAMPONS REGULAR 16,FRONT / FEMININEHY / TAMPONS,4.67,N,4.49
12919,9325344002666,LIBRA TAMPONS REGULAR 16,FRONT / FEMININEHY / TAMPONS,4.54,N,4.49
29008,9325344002673,LIBRA TAMPONS REGULAR 32,FRONT / FEMININEHY / TAMPONS,8.14,N,7.99
20045,9325344000051,LIBRA TAMPONS SLIM REGULAR 16,FRONT / FEMININEHY / TAMPONS,4.67,N,4.49
20161,9325344000068,LIBRA TAMPONS SLIM SUPER 16,FRONT / FEMININEHY / TAMPONS,5.14,N,4.49
35488,9325344002680,LIBRA TAMPONS SUPER 16,FRONT / FEMININEHY / TAMPONS,5.05,N,4.99
20772,9325344002697,LIBRA TAMPONS SUPER 32,FRONT / FEMININEHY / TAMPONS,8.70,N,7.99
109801,9310088011142,U BY KOTEX SPORTS TAMPONS REGULAR 16,FRONT / FEMININEHY / TAMPONS,5.00,N,4.69
109994,9310088011159,U BY KOTEX SPORTS TAMPONS SUPER 16,FRONT / FEMININEHY / TAMPONS,5.00,N,4.69
17057,9310088009088,U BY KOTEX TAMPONS DESIGN SUPER 16,FRONT / FEMININEHY / TAMPONS,5.00,N,4.69
21894,9310088003406,U BY KOTEX TAMPONS MINI 16,FRONT / FEMININEHY / TAMPONS,4.25,N,4.09
35870,9310088003413,U BY KOTEX TAMPONS REGULAR 16,FRONT / FEMININEHY / TAMPONS,4.25,N,4.09
135676,9310088001105,U BY KOTEX TAMPONS REGULAR 32,FRONT / FEMININEHY / TAMPONS,7.71,N,7.49
29190,9310088003420,U BY KOTEX TAMPONS SUPER 16,FRONT / FEMININEHY / TAMPONS,4.25,N,4.09
135677,9310088001112,U BY KOTEX TAMPONS SUPER 32,FRONT / FEMININEHY / TAMPONS,7.71,N,7.49
12958,9300655603047,BETADINE ANTISEPTIC LIQUID 15ML,FRONT / FIRSTAID / ANTISEPTICS,11.49,Y,9.49
14921,9300655059240,BETADINE ANTISEPTIC OINTMENT 25G,FRONT / FIRSTAID / ANTISEPTICS,12.49,Y,10.99
37642,93301992,BETADINE ANTISEPTIC SPRAY 75ML,FRONT / FIRSTAID / ANTISEPTICS,19.49,Y,15.49
35805,9300655057703,BETADINE FIRST AID CREAM 20G,FRONT / FIRSTAID / ANTISEPTICS,11.49,Y,9.49
11833,9300710001702,BOSISTOS TEA TREE OIL 100ML,FRONT / FIRSTAID / ANTISEPTICS,21.99,Y,17.49
59440,9300710001740,BOSISTOS TEA TREE OIL 15ML,FRONT / FIRSTAID / ANTISEPTICS,6.99,Y,6.99
30078,93710060,BOSISTOS TEA TREE OIL 25ML,FRONT / FIRSTAID / ANTISEPTICS,10.49,Y,8.99
37681,9300710001757,BOSISTOS TEA TREE SOLUTION 250ML,FRONT / FIRSTAID / ANTISEPTICS,9.95,Y,8.99
11077,93631037,DETTOL ANTISEPTIC 125ML,FRONT / FIRSTAID / ANTISEPTICS,4.50,Y,4.29
58271,93549004,ISOCOL ANTISEPTIC SPRAY 75ML,FRONT / FIRSTAID / ANTISEPTICS,6.49,Y,5.99
20258,93209403,ISOCOL RUB ALCOHOL 345ML,FRONT / FIRSTAID / ANTISEPTICS,12.99,Y,11.49
12876,9314807007065,MEDI CREME 50G,FRONT / FIRSTAID / ANTISEPTICS,10.26,Y,8.99
15539,93472418,MEDI PULV ANTISEPTIC PWD 25G,FRONT / FIRSTAID / ANTISEPTICS,12.32,Y,11.49
33170,9300711023918,SAVLON CREAM 50G,FRONT / FIRSTAID / ANTISEPTICS,6.99,Y,5.49
29450,9300711023925,SAVLON CREAM 75G,FRONT / FIRSTAID / ANTISEPTICS,7.99,Y,7.49
15710,9330169002494,SOLOSITE WOUND GEL 50G,FRONT / FIRSTAID / ANTISEPTICS,11.30,N,10.49
21607,5051978008265,SOLUGEL WOUND CARE GEL 50G,FRONT / FIRSTAID / ANTISEPTICS,11.99,N,11.49
25862,9313776014050,BODY PLUS HYPOALLERGENIC UNDERTAPE 5CMX10M,FRONT / FIRSTAID / BANDAGES&T,11.99,Y,8.99
34602,9317066139904,BODY PLUS RIGID TAPE 2.5CM,FRONT / FIRSTAID / BANDAGES&T,7.79,Y,7.49
219798,9317066140207,BODY PLUS RIGID TAPE 3.8CM (8),FRONT / FIRSTAID / BANDAGES&T,11.49,Y,10.99
21083,9317066140306,BODY PLUS RIGID TAPE 5.0CM (8),FRONT / FIRSTAID / BANDAGES&T,15.29,Y,14.49
49613,609580806967,COOL XCHANGE COMPRESSION & COOLING GEL BANDAGE LARGE,FRONT / FIRSTAID / BANDAGES&T,24.95,Y,21.99
49614,609580806950,COOL XCHANGE COMPRESSION & COOLING GEL BANDAGE REGULAR,FRONT / FIRSTAID / BANDAGES&T,14.95,Y,12.99
164467,4042809578522,FIXOMULL SKIN SENSITIVE 10CMX2M,FRONT / FIRSTAID / BANDAGES&T,26.39,Y,21.99
164466,4042809578461,FIXOMULL SKIN SENSITIVE 5CMX5M,FRONT / FIRSTAID / BANDAGES&T,35.19,Y,27.99
10467,4042809017717,FIXOMULL STRETCH 10CMX10M,FRONT / FIRSTAID / BANDAGES&T,43.79,Y,34.99
37522,4042809017687,FIXOMULL STRETCH 5CMX10M,FRONT / FIRSTAID / BANDAGES&T,25.50,Y,22.49
26385,4042809017595,FIXOMULL STRETCH 5CMX5CM,FRONT / FIRSTAID / BANDAGES&T,16.36,Y,13.99
24189,51131667754,NEXCARE ABSOLUTE WATERPROOF TAPE 25MM,FRONT / FIRSTAID / BANDAGES&T,12.50,Y,10.49
13679,9310063103855,NEXCARE SELF STICK COMPRESSION WRAP 50MMX4.5M,FRONT / FIRSTAID / BANDAGES&T,12.55,Y,9.99
46566,51131216785,NEXCARE STRONG HOLD TAPE 25MMX3.65M,FRONT / FIRSTAID / BANDAGES&T,12.00,Y,9.99
26044,51131201002,FUTURO COMFORT KNEE SUPPORT LARGE,FRONT / FIRSTAID / BRACES&SUP,30.95,Y,23.99
36210,51131200999,FUTURO COMFORT KNEE SUPPORT MEDIUM,FRONT / FIRSTAID / BRACES&SUP,30.95,Y,23.99
26505,51131200586,FUTURO COMFORT KNEE SUPPORT X-LARGE,FRONT / FIRSTAID / BRACES&SUP,30.95,Y,23.99
20973,51131196773,FUTURO COMFORT STABILISING WRIST BRACE ADJ,FRONT / FIRSTAID / BRACES&SUP,59.95,N,44.99
135036,51131212718,FUTURO KNEE STRAP DUAL SUPPORT ADJ (09195),FRONT / FIRSTAID / BRACES&SUP,47.95,Y,34.99
